ID,Response
51349,0.25428122
51350,0.22255021
51351,-0.0057109413
51352,0.22685087
51353,0.26847163
51354,0.14645797
51355,0.14480214
51356,0.29507306
51357,0.20959109
51358,0.073312715
51359,0.09728129
51360,0.06914788
51361,0.32575312
51362,0.504924
51363,0.219917
51364,0.37954575
51365,0.27594236
51366,0.27010107
51367,0.24376348
51368,0.2994071
51369,0.12311153
51370,0.18194824
51371,0.38545036
51372,0.33912984
51373,0.1370498
51374,0.47975072
51375,0.27246878
51376,0.12428219
51377,0.032775972
51378,0.5107669
51379,0.20689803
51380,0.3705815
51381,-0.01651497
51382,0.19814764
51383,0.28377283
51384,0.2593199
51385,0.1389294
51386,0.25658315
51387,0.29012534
51388,0.00041921815
51389,0.4896989
51390,0.22761643
51391,0.31095865
51392,0.13437888
51393,0.29301
51394,0.19841829
51395,0.017667625
51396,0.3546866
51397,0.2597114
51398,0.08118102
51399,0.18136095
51400,0.17449704
51401,0.2666154
51402,0.06228473
51403,0.29717165
51404,0.20286474
51405,0.20676494
51406,0.29927686
51407,0.19346821
51408,0.13894461
51409,0.40126795
51410,0.26767915
51411,0.2685314
51412,0.13603257
51413,0.2373153
51414,0.3465994
51415,0.11174548
51416,0.30247933
51417,0.19887374
51418,0.123102225
51419,0.15944837
51420,0.2843527
51421,-0.0066850204
51422,0.2239842
51423,0.23616622
51424,0.24547516
51425,0.28098872
51426,0.17514516
51427,0.27117994
51428,0.29149437
51429,0.34204772
51430,0.2923353
51431,0.19751929
51432,0.2158897
51433,0.40120676
51434,0.28852093
51435,0.25516263
51436,0.3992869
51437,0.026588662
51438,0.030048192
51439,0.36577725
51440,0.22019902
51441,0.19883233
51442,0.17354001
51443,0.2569665
51444,0.30645466
51445,0.11143445
51446,0.1830862
51447,0.25964746
51448,0.3174689
51449,0.35344154
51450,0.48957977
51451,0.33561146
51452,-0.015499554
51453,0.23108748
51454,0.17401393
51455,-0.06649613
51456,0.20105514
51457,0.1076949
51458,0.37823167
51459,0.26549706
51460,0.1248975
51461,0.31543708
51462,0.3108075
51463,0.25754014
51464,0.30794016
51465,0.14475113
51466,0.018039836
51467,0.2633561
51468,0.011868624
51469,0.26983434
51470,0.23030126
51471,0.36781275
51472,0.23780969
51473,0.22224312
51474,0.14633077
51475,0.2731897
51476,0.23545305
51477,0.13330823
51478,0.28839096
51479,0.45574406
51480,0.36054358
51481,0.14990847
51482,0.13508216
51483,0.12164554
51484,0.46113977
51485,0.15832677
51486,0.06340812
51487,0.5474814
51488,0.340964
51489,0.40834236
51490,0.41400042
51491,0.23665482
51492,0.27242273
51493,0.30185577
51494,0.34596914
51495,0.27357137
51496,0.21941768
51497,0.1679208
51498,0.3051647
51499,0.6374026
51500,0.23695207
51501,0.16880035
51502,0.3349988
51503,0.50918055
51504,0.3079318
51505,0.33144864
51506,0.42739266
51507,0.24887162
51508,0.24506375
51509,0.3404416
51510,0.32629442
51511,0.3315306
51512,0.21153829
51513,-0.1197474
51514,0.2522378
51515,0.28896862
51516,0.25190613
51517,0.24423248
51518,-0.026272004
51519,0.38217238
51520,0.2778508
51521,0.16843355
51522,0.20769948
51523,0.21125689
51524,0.36411127
51525,0.09215988
51526,0.26681042
51527,0.38029104
51528,0.34480366
51529,-0.026648145
51530,0.26214543
51531,0.11359536
51532,0.25192824
51533,0.13486682
51534,0.09403889
51535,0.33712268
51536,0.39264688
51537,0.38487372
51538,0.316806
51539,0.29393798
51540,0.15824035
51541,0.36451524
51542,0.25972438
51543,0.29777417
51544,0.2753842
51545,0.2613304
51546,0.22742438
51547,0.2511717
51548,0.25839865
51549,0.26927617
51550,0.2850548
51551,0.20119472
51552,0.2443079
51553,0.04077576
51554,0.2582384
51555,0.49820697
51556,0.2180588
51557,0.14110845
51558,0.47990856
51559,0.3530836
51560,0.34177163
51561,0.21401362
51562,0.260101
51563,0.3167962
51564,0.34829733
51565,0.5469228
51566,0.30159566
51567,0.22636726
51568,0.2116069
51569,0.14716437
51570,0.42718548
51571,0.08436734
51572,0.26180294
51573,0.26815295
51574,0.22484492
51575,0.42288616
51576,0.19088061
51577,0.23674774
51578,0.3415587
51579,0.11441932
51580,0.27435228
51581,0.28943548
51582,0.27478415
51583,0.0905228
51584,0.24390076
51585,0.29512516
51586,0.31264043
51587,0.47055122
51588,0.3152698
51589,0.28867275
51590,0.3787109
51591,0.30996844
51592,0.17695653
51593,0.1031671
51594,0.2517166
51595,0.13630392
51596,0.29844296
51597,0.14090765
51598,0.2778587
51599,0.16223373
51600,0.36007753
51601,0.29202163
51602,0.17955467
51603,0.17422192
51604,0.17927507
51605,0.2578797
51606,0.22996952
51607,0.19373
51608,0.312242
51609,-0.025484143
51610,0.59090924
51611,0.31748366
51612,0.2762737
51613,0.3926962
51614,0.15342525
51615,0.3738811
51616,0.20818384
51617,0.3190492
51618,0.28367805
51619,0.31693795
51620,0.27390072
51621,0.33031008
51622,0.25701082
51623,0.14343333
51624,0.18959776
51625,0.14385937
51626,0.19750297
51627,0.26931176
51628,0.29389143
51629,0.255246
51630,0.34848416
51631,0.22304212
51632,0.25482136
51633,0.15884034
51634,0.29697573
51635,0.32417637
51636,0.33439764
51637,0.5756888
51638,0.37970713
51639,0.27255735
51640,0.54309976
51641,0.31382433
51642,0.21938917
51643,0.23208031
51644,0.1896214
51645,0.14151607
51646,0.2089956
51647,-0.046388604
51648,0.3127868
51649,0.46131015
51650,0.25985005
51651,0.22836992
51652,0.33452052
51653,0.40340945
51654,0.25123763
51655,0.35204557
51656,0.22852905
51657,0.3352884
51658,0.2447456
51659,0.11113146
51660,0.19896334
51661,0.26126394
51662,0.3945322
51663,0.23601575
51664,0.2526032
51665,0.28423655
51666,0.2609077
51667,0.45456547
51668,-0.004158713
51669,0.24387513
51670,0.19232427
51671,0.35412017
51672,0.22031216
51673,0.36315522
51674,0.2974937
51675,0.29383454
51676,0.3680334
51677,0.12847528
51678,0.178805
51679,0.39547196
51680,0.16440974
51681,-0.0052008443
51682,0.30455744
51683,0.22326212
51684,0.29108194
51685,0.30515367
51686,0.22085153
51687,0.28554958
51688,0.19461617
51689,0.3317793
51690,0.21655236
51691,0.24480176
51692,0.37675133
51693,0.37493622
51694,0.17951766
51695,0.19882114
51696,0.36650428
51697,0.30317244
51698,0.29688844
51699,0.16646749
51700,0.229731
51701,0.31704536
51702,0.5617246
51703,0.36945945
51704,-0.009779344
51705,0.17320392
51706,0.2777431
51707,0.27544668
51708,0.059802614
51709,0.0770833
51710,0.027108818
51711,0.26898065
51712,0.23614843
51713,0.20684782
51714,0.11376066
51715,0.3591958
51716,0.29818368
51717,0.27587172
51718,0.17792992
51719,0.23932588
51720,0.17136036
51721,0.21640736
51722,0.29244816
51723,0.28784323
51724,0.05881058
51725,0.0896952
51726,0.16226232
51727,0.42957845
51728,0.27751857
51729,0.17462882
51730,0.2228713
51731,0.23206241
51732,0.10045492
51733,0.23440342
51734,0.18391381
51735,0.12299498
51736,0.29971665
51737,0.189784
51738,0.29745674
51739,0.27980486
51740,0.39503893
51741,0.33005333
51742,0.455517
51743,0.34331352
51744,0.13574481
51745,0.38208258
51746,0.15426211
51747,0.061398074
51748,0.24822244
51749,-0.05499236
51750,0.21363954
51751,0.012810221
51752,0.29524943
51753,0.2512481
51754,0.21814767
51755,0.054682903
51756,0.3283081
51757,0.2872599
51758,0.18850613
51759,0.30519256
51760,0.34607336
51761,0.29737002
51762,0.33544508
51763,0.29880247
51764,0.28930882
51765,0.28698963
51766,0.18533039
51767,0.26718745
51768,0.3050765
51769,0.2077566
51770,0.4010147
51771,0.28566518
51772,0.3215334
51773,0.20423318
51774,0.2856614
51775,0.3268258
51776,0.12269157
51777,0.67786306
51778,0.34434947
51779,0.4145322
51780,0.27177238
51781,0.28002754
51782,0.19804199
51783,0.32511833
51784,0.102537945
51785,0.27341992
51786,0.20450315
51787,0.22249621
51788,0.124022044
51789,0.21151175
51790,0.19149548
51791,0.20370048
51792,0.28651723
51793,0.2594309
51794,0.07050491
51795,0.306518
51796,0.329851
51797,0.23111899
51798,0.23737547
51799,0.19026703
51800,0.20278257
51801,0.104604155
51802,0.28489485
51803,0.3319957
51804,0.5294287
51805,0.41763842
51806,0.23090947
51807,0.15798584
51808,0.25121388
51809,0.2579645
51810,0.30123907
51811,0.23509003
51812,0.26736262
51813,0.11671561
51814,0.38097692
51815,0.20563298
51816,0.51799685
51817,0.20311597
51818,0.014960932
51819,0.41899937
51820,0.30177772
51821,0.21870452
51822,0.2213361
51823,0.31006905
51824,0.02514534
51825,0.2897633
51826,0.30977574
51827,-0.003679346
51828,0.29850945
51829,0.30274576
51830,0.012298362
51831,0.24262093
51832,0.2077022
51833,0.28856814
51834,0.23018028
51835,0.12023431
51836,0.22099474
51837,0.06431799
51838,-0.022439439
51839,0.22278227
51840,0.33465388
51841,0.32131025
51842,0.14830178
51843,0.21678267
51844,0.34403402
51845,0.104662076
51846,0.494637
51847,0.13202296
51848,0.2835268
51849,0.30560952
51850,0.2345948
51851,0.4295879
51852,0.17601979
51853,0.27328417
51854,0.3568949
51855,0.12838794
51856,0.1900504
51857,0.24241875
51858,0.8449392
51859,0.28353778
51860,0.1107361
51861,0.21714686
51862,0.23292983
51863,-0.011524161
51864,0.15878452
51865,0.24021253
51866,0.34632307
51867,0.1610622
51868,0.2490304
51869,0.15510131
51870,0.20452487
51871,0.09533474
51872,0.16041997
51873,0.21826339
51874,0.42575282
51875,0.2894381
51876,0.01948837
51877,0.27372825
51878,0.5401093
51879,0.43282405
51880,0.2626278
51881,0.22096305
51882,0.25950986
51883,0.25280067
51884,0.096249975
51885,0.30964577
51886,0.17418388
51887,0.13449681
51888,0.6376288
51889,0.19156228
51890,0.29965642
51891,0.14383212
51892,0.041663237
51893,-0.0071969503
51894,0.3139888
51895,0.3156734
51896,0.23135252
51897,0.3317103
51898,0.25277358
51899,0.2353068
51900,0.24346507
51901,0.34740102
51902,0.17306958
51903,0.24689591
51904,0.30582228
51905,0.3240128
51906,0.16910872
51907,0.22127987
51908,0.22134742
51909,0.1609822
51910,0.3141863
51911,0.14257027
51912,0.13482901
51913,0.23496698
51914,0.5859298
51915,0.2653182
51916,0.038930908
51917,0.3245307
51918,0.19086576
51919,0.20246345
51920,0.34577593
51921,0.15480295
51922,0.15895586
51923,0.2559518
51924,0.2686329
51925,0.342924
51926,0.53710604
51927,0.20876825
51928,0.22426051
51929,0.029763568
51930,0.056722518
51931,0.30426005
51932,0.30268985
51933,0.30084613
51934,0.13517226
51935,0.13605659
51936,0.16455184
51937,0.28034094
51938,0.21940942
51939,0.3305893
51940,0.21224715
51941,0.27465153
51942,0.3452735
51943,0.18399693
51944,0.13921301
51945,0.21873192
51946,0.10479793
51947,0.48588037
51948,0.54454243
51949,0.36771545
51950,0.1374964
51951,0.12793109
51952,0.3599148
51953,0.23392075
51954,0.3057431
51955,0.18233447
51956,0.37951756
51957,0.42010042
51958,0.3134572
51959,0.23803674
51960,0.03312499
51961,0.29940364
51962,0.4762009
51963,0.1834015
51964,0.30708897
51965,0.16400939
51966,0.25575334
51967,0.5091183
51968,0.31850514
51969,0.3587301
51970,0.32490286
51971,0.17249408
51972,0.45946527
51973,0.06815782
51974,0.20634247
51975,0.12325831
51976,0.26828107
51977,0.1374334
51978,0.14879362
51979,0.4247995
51980,0.2912717
51981,0.4687351
51982,0.22891574
51983,0.175859
51984,0.24498041
51985,0.030173104
51986,0.2675368
51987,-0.005790054
51988,0.30530956
51989,0.19951592
51990,0.5940638
51991,0.30283904
51992,0.35408646
51993,0.36635548
51994,0.120663576
51995,0.26838404
51996,0.42259917
51997,0.28939888
51998,0.6910419
51999,0.37200713
52000,0.19172011
52001,0.10266263
52002,0.15541618
52003,0.29162255
52004,0.25671786
52005,0.30615076
52006,0.18130937
52007,0.267386
52008,0.1702322
52009,0.1883318
52010,0.33624333
52011,0.2815649
52012,0.16584677
52013,0.2793301
52014,0.15767898
52015,0.20268275
52016,0.2879172
52017,0.20328674
52018,0.22757378
52019,0.14647973
52020,0.2108727
52021,0.46478674
52022,0.1518397
52023,0.23602991
52024,0.28673932
52025,0.23756413
52026,0.22584613
52027,0.31108585
52028,0.26418158
52029,0.425058
52030,0.24850735
52031,0.16201723
52032,0.23402373
52033,0.25886413
52034,0.16611162
52035,0.29374528
52036,0.1796903
52037,0.19957455
52038,-0.018460657
52039,0.18483642
52040,0.282268
52041,0.32144687
52042,0.17290941
52043,0.19522646
52044,0.25666904
52045,0.55603665
52046,0.47892272
52047,0.33883318
52048,0.21822149
52049,0.1965623
52050,0.20252892
52051,0.6410686
52052,0.2199596
52053,-0.013614757
52054,-0.06165427
52055,0.5100836
52056,0.235863
52057,0.19140595
52058,0.15738702
52059,0.09023156
52060,0.16863894
52061,0.26248783
52062,0.30370826
52063,0.324904
52064,0.28455964
52065,0.27927572
52066,0.21244642
52067,0.13191825
52068,0.45222977
52069,0.33902887
52070,0.20231171
52071,0.21487059
52072,0.50525105
52073,0.2433878
52074,-0.0011696094
52075,0.23814358
52076,-0.057012163
52077,0.22518572
52078,0.25629616
52079,0.3476062
52080,0.1160255
52081,0.28046167
52082,0.3049095
52083,0.27799097
52084,0.30025032
52085,0.30476928
52086,0.2660723
52087,0.22365451
52088,0.2550633
52089,0.04412145
52090,0.23616074
52091,0.17061512
52092,0.36443603
52093,0.2877342
52094,-0.047634345
52095,0.2432116
52096,0.069707215
52097,0.2814062
52098,-0.04455617
52099,0.21706523
52100,0.4164011
52101,0.17358811
52102,0.015665498
52103,0.35928255
52104,0.1529392
52105,0.1964691
52106,0.31104293
52107,0.20360872
52108,0.37940893
52109,0.21246253
52110,0.326658
52111,0.20492332
52112,0.413062
52113,0.15302329
52114,0.030083448
52115,0.24336873
52116,0.20017038
52117,0.27817425
52118,0.24469328
52119,0.043428846
52120,0.3464401
52121,0.25552353
52122,0.2383649
52123,0.12920819
52124,0.24103282
52125,0.14422046
52126,0.3526575
52127,0.22407193
52128,0.19303122
52129,0.33798262
52130,0.20723693
52131,0.085351445
52132,0.18207125
52133,0.1178776
52134,0.2445266
52135,0.33752975
52136,0.2930574
52137,0.29655203
52138,0.21220152
52139,0.2147815
52140,0.07594803
52141,0.39274746
52142,-0.072926514
52143,0.17842047
52144,0.25753838
52145,0.07310602
52146,0.2166512
52147,0.3928341
52148,0.044049826
52149,0.16253245
52150,0.22062647
52151,0.31834263
52152,0.06391577
52153,0.2461398
52154,0.34235406
52155,0.37534836
52156,0.2538229
52157,0.32981977
52158,0.28333378
52159,0.34705016
52160,0.22700503
52161,0.3447074
52162,0.37225908
52163,0.09711546
52164,0.19718882
52165,0.17155969
52166,0.22065495
52167,0.3100443
52168,0.19204587
52169,0.2929977
52170,0.38178375
52171,0.35041216
52172,0.251705
52173,0.2369402
52174,0.14729881
52175,0.3868622
52176,0.29563147
52177,0.17882644
52178,0.2852989
52179,0.2289181
52180,0.27076986
52181,0.24998456
52182,0.2876127
52183,0.21166967
52184,0.55250037
52185,0.35796914
52186,0.21352693
52187,0.30801255
52188,0.3054016
52189,0.17256443
52190,0.05059393
52191,0.3203871
52192,0.124514684
52193,0.3051233
52194,0.41122657
52195,0.3076974
52196,0.33619884
52197,0.20182177
52198,0.046288107
52199,0.13198519
52200,0.27294302
52201,0.15472046
52202,0.32814935
52203,0.23598313
52204,0.13497828
52205,0.2904787
52206,0.33747083
52207,0.14112134
52208,0.2901239
52209,0.29146507
52210,0.34708166
52211,0.21067812
52212,0.27811348
52213,0.20489916
52214,0.15316649
52215,0.23383127
52216,0.1777341
52217,0.25690255
52218,0.061894253
52219,0.29627022
52220,0.30773205
52221,0.2132617
52222,0.35790998
52223,0.2562481
52224,0.34205616
52225,-0.0212662
52226,0.26372877
52227,0.19658189
52228,0.21093938
52229,0.2860795
52230,0.241744
52231,0.336982
52232,0.20058265
52233,0.19172464
52234,0.21138899
52235,0.29122627
52236,0.25814742
52237,0.28760725
52238,0.7073345
52239,0.0013623099
52240,0.29925248
52241,0.12210885
52242,0.23895651
52243,0.23299682
52244,0.16898923
52245,0.3573575
52246,0.04200465
52247,0.4829787
52248,0.2267348
52249,0.15223052
52250,0.3206961
52251,0.2311061
52252,0.3344672
52253,-0.010319741
52254,0.20740074
52255,0.24186678
52256,0.16349551
52257,0.016181415
52258,0.12142197
52259,0.2602718
52260,0.022874346
52261,0.22394317
52262,0.23721154
52263,0.248185
52264,0.23156081
52265,0.29303703
52266,0.42190403
52267,0.10971286
52268,0.19092904
52269,0.18568921
52270,0.23271373
52271,0.28401858
52272,0.5042534
52273,0.0062033953
52274,0.061560243
52275,0.3993295
52276,0.17583567
52277,-0.057054233
52278,0.1663505
52279,0.13262695
52280,0.07387451
52281,0.30901235
52282,0.027943792
52283,0.21443205
52284,0.3982926
52285,0.008792773
52286,0.11738007
52287,0.25453034
52288,0.25966525
52289,0.17455794
52290,0.17181775
52291,0.21082124
52292,0.12242461
52293,0.16856533
52294,0.42822203
52295,0.3252384
52296,0.25707304
52297,0.08483467
52298,0.24193147
52299,0.20470436
52300,0.29293168
52301,0.13763228
52302,0.15159327
52303,0.2841941
52304,0.23399389
52305,0.23791185
52306,0.1805929
52307,0.2249771
52308,0.06467966
52309,0.094902255
52310,0.3313492
52311,0.24728648
52312,0.39422485
52313,0.62633127
52314,0.30442524
52315,0.2335704
52316,0.16655819
52317,0.23578757
52318,0.2990968
52319,0.311113
52320,0.29914367
52321,0.30142877
52322,0.14701016
52323,0.010951352
52324,0.20747074
52325,0.32526535
52326,0.13593167
52327,0.23532683
52328,0.39575425
52329,0.31967342
52330,0.30008724
52331,0.29843375
52332,0.04324068
52333,0.2443071
52334,0.22292356
52335,0.19053139
52336,0.30582786
52337,0.37376288
52338,0.3060602
52339,0.15787229
52340,0.1574643
52341,0.29895595
52342,0.3293215
52343,0.08981894
52344,0.036909424
52345,0.32400626
52346,0.27872694
52347,-0.1700486
52348,0.2308769
52349,0.14921732
52350,0.23637275
52351,0.33089298
52352,0.13597229
52353,0.2291182
52354,0.20172963
52355,0.28490853
52356,0.19327775
52357,0.06927752
52358,0.16395703
52359,0.27049235
52360,0.25841492
52361,0.22114736
52362,0.27754623
52363,0.32135063
52364,0.20770322
52365,0.15499492
52366,0.34586436
52367,0.16568145
52368,0.18692872
52369,0.21468621
52370,0.06952384
52371,0.23663087
52372,0.30314827
52373,0.18566333
52374,0.31672022
52375,0.32760486
52376,0.22724749
52377,0.1877929
52378,0.3548891
52379,0.35199234
52380,0.18469205
52381,0.14491725
52382,0.44852448
52383,0.13532916
52384,0.19775882
52385,0.5254023
52386,0.33856454
52387,2.64E-05
52388,0.17994727
52389,0.4180327
52390,0.4437847
52391,0.11241755
52392,0.28700343
52393,0.18701829
52394,0.22939925
52395,0.18241385
52396,0.33660504
52397,0.06543204
52398,0.22154823
52399,0.30133685
52400,0.27424008
52401,0.21860759
52402,0.102713674
52403,0.12238648
52404,0.21844584
52405,0.22282423
52406,0.31119257
52407,0.35048956
52408,0.21620566
52409,0.32003397
52410,0.4899951
52411,0.2256211
52412,0.26645565
52413,0.22843115
52414,0.3303639
52415,0.17301351
52416,0.020962354
52417,0.22896382
52418,0.015727218
52419,0.31291103
52420,0.19232427
52421,0.15361822
52422,0.29263812
52423,0.31386632
52424,0.25677675
52425,0.22526447
52426,0.4209128
52427,0.25382483
52428,0.22505186
52429,0.21414785
52430,0.26802543
52431,0.16679725
52432,0.23063035
52433,0.26649168
52434,0.2816633
