ID,Response
51090,0.20040396
51091,0.27880558
51092,0.040823024
51093,0.33479142
51094,0.3859009
51095,0.3232313
51096,0.29927227
51097,0.06789367
51098,0.17329535
51099,0.2376086
51100,0.24075955
51101,0.24712352
51102,0.35844138
51103,0.24338068
51104,0.10469309
51105,0.32317594
51106,0.15687968
51107,0.2406375
51108,0.093348965
51109,0.1920291
51110,0.24757195
51111,0.44189852
51112,0.2758779
51113,0.1742331
51114,0.15334994
51115,0.272584
51116,0.1830936
51117,0.10245347
51118,0.16325481
51119,0.2753738
51120,0.08664869
51121,-0.0136516625
51122,0.2206823
51123,0.34617
51124,0.26006263
51125,0.16532524
51126,0.22957483
51127,0.20592813
51128,0.25408408
51129,0.1901249
51130,0.28071347
51131,0.16069514
51132,0.27726054
51133,0.48870847
51134,0.15769334
51135,0.32447553
51136,0.36363453
51137,0.26253113
51138,0.14242435
51139,0.4245684
51140,0.2420154
51141,0.10989718
51142,0.2503229
51143,0.07545859
51144,0.33428746
51145,0.20116584
51146,0.14883691
51147,0.24458739
51148,0.13822182
51149,0.031308208
51150,0.37535292
51151,0.22757618
51152,0.15027429
51153,0.4450643
51154,0.33359015
51155,0.26861817
51156,0.2566983
51157,0.17470592
51158,0.16858798
51159,0.21613532
51160,0.4062781
51161,0.3066222
51162,0.3436185
51163,0.21991357
51164,0.14770795
51165,0.2864593
51166,0.10338612
51167,0.2964313
51168,0.16254325
51169,0.12154623
51170,0.5116371
51171,0.06953211
51172,0.21391243
51173,0.015974546
51174,0.26056105
51175,0.4319281
51176,0.14234595
51177,0.34122866
51178,0.28697315
51179,0.56820375
51180,0.39369154
51181,0.280423
51182,0.115823165
51183,0.3495583
51184,0.3097898
51185,0.31857362
51186,0.3756705
51187,0.32592675
51188,0.2633152
51189,0.3787565
51190,0.24473615
51191,0.040566076
51192,0.32556015
51193,0.10275321
51194,0.306648
51195,0.13711359
51196,0.22963059
51197,0.09127221
51198,0.3135047
51199,0.17287208
51200,0.28629565
51201,0.30188113
51202,0.2644976
51203,0.3200911
51204,0.26314208
51205,0.21878546
51206,0.064215735
51207,0.16215372
51208,0.1946807
51209,0.2111078
51210,-0.0046338434
51211,0.4419896
51212,0.18114045
51213,0.27387217
51214,0.24938169
51215,0.03502394
51216,0.28631163
51217,0.23526217
51218,0.070331015
51219,0.29735166
51220,0.28614342
51221,0.18974857
51222,0.37700924
51223,0.27286384
51224,0.31924817
51225,0.26134926
51226,0.2506808
51227,0.29445937
51228,0.18432261
51229,0.09875931
51230,0.33023348
51231,0.30173805
51232,0.2632027
51233,0.16941623
51234,0.25134107
51235,0.4043087
51236,0.091456346
51237,0.2580961
51238,0.050723284
51239,0.31371814
51240,0.2937517
51241,0.14128175
51242,0.24794146
51243,0.20689572
51244,0.34454778
51245,0.2966735
51246,0.2959036
51247,0.08211192
51248,0.2318608
51249,0.00021238698
51250,0.38169307
51251,0.2570192
51252,0.20308672
51253,0.39892608
51254,0.17784777
51255,0.2099754
51256,0.19630091
51257,0.27812392
51258,0.16536824
51259,0.017144995
51260,0.19332893
51261,0.3363465
51262,0.17018652
51263,0.24641037
51264,0.2541819
51265,0.14912117
51266,0.25166783
51267,0.12900642
51268,0.27787423
51269,0.13538526
51270,0.2864692
51271,0.4326172
51272,0.35653472
51273,0.28256175
51274,0.16511285
51275,0.058886558
51276,0.12632608
51277,0.26277146
51278,0.25629243
51279,0.36472493
51280,0.22987202
51281,0.089983314
51282,0.26961428
51283,0.026276713
51284,0.3023896
51285,-0.0088363085
51286,0.31653124
51287,0.26656544
51288,0.2570928
51289,0.31834474
51290,0.23786692
51291,0.031448036
51292,0.13957945
51293,0.17945355
51294,0.2086673
51295,0.24425685
51296,0.4610638
51297,0.0016361295
51298,0.047583293
51299,0.05374642
51300,0.28938946
51301,0.2614729
51302,0.28099936
51303,0.24581541
51304,0.32622337
51305,0.32836843
51306,0.3037364
51307,0.24509157
51308,0.25112507
51309,0.26332155
51310,0.25999412
51311,0.30771676
51312,0.30925936
51313,0.31720605
51314,0.21236672
51315,0.32215944
51316,0.28492084
51317,0.2718764
51318,0.3075954
51319,0.14440268
51320,0.33776864
51321,0.18472354
51322,0.25789878
51323,0.34973523
51324,0.21526961
51325,0.22878769
51326,0.27655515
51327,0.070526555
51328,0.34054556
51329,0.40198463
51330,0.2817437
51331,0.15589884
51332,0.37171766
51333,0.49591368
51334,0.14498033
51335,0.60090566
51336,0.31042862
51337,0.13150886
51338,0.095884465
51339,0.16866466
51340,0.4053795
51341,0.09586045
51342,0.31907943
51343,0.1312415
51344,0.26781678
51345,0.009675593
51346,0.24186428
51347,0.01851767
51348,0.11091016
51349,0.22990899
51350,0.38336927
51351,0.011325883
51352,0.25293708
51353,0.22907837
51354,0.09305882
51355,0.084574044
51356,0.2491676
51357,0.28824162
51358,0.11896084
51359,0.15081717
51360,0.027252102
51361,0.43017304
51362,0.45842355
51363,0.36370704
51364,0.38558316
51365,0.26017484
51366,0.26468366
51367,0.26319978
51368,0.29319888
51369,0.2332914
51370,0.19025943
51371,0.25765502
51372,0.32468456
51373,0.14979792
51374,0.4216369
51375,0.4003176
51376,0.24461745
51377,0.18074
51378,0.37298703
51379,0.21210138
51380,0.49034932
51381,-0.14752619
51382,0.41205204
51383,0.29202095
51384,0.29522365
51385,0.1810157
51386,0.19431679
51387,0.1330201
51388,0.1311636
51389,0.4334978
51390,0.20212066
51391,0.17608197
51392,0.34338167
51393,0.3808613
51394,0.11873666
51395,0.29188326
51396,0.25690055
51397,0.19365132
51398,0.22639208
51399,0.26839384
51400,0.3123193
51401,0.30797297
51402,0.23331368
51403,0.3846653
51404,0.26083076
51405,0.18790315
51406,0.25682384
51407,0.30952895
51408,0.0797018
51409,0.17724845
51410,0.23260194
51411,0.26865545
51412,0.38366058
51413,0.5206927
51414,0.22280048
51415,0.19812982
51416,0.28434506
51417,0.36572015
51418,0.041061237
51419,0.1856835
51420,0.30524072
51421,-0.017201707
51422,0.25491583
51423,0.16907436
51424,0.26845554
51425,0.32611057
51426,0.09966783
51427,0.29281652
51428,0.27422613
51429,0.3718193
51430,0.47957677
51431,0.12458899
51432,0.15436947
51433,0.3374941
51434,0.1320419
51435,0.15700047
51436,0.2633195
51437,0.049782965
51438,-0.08174016
51439,0.47916195
51440,0.1936669
51441,0.2443719
51442,0.28467736
51443,0.23269086
51444,0.34965315
51445,0.38206476
51446,0.12226237
51447,0.16713439
51448,0.32659337
51449,0.17963356
51450,0.32544285
51451,0.36756867
51452,-0.009089175
51453,0.30929095
51454,0.24239144
51455,0.016333474
51456,0.09045967
51457,0.073082
51458,0.3935927
51459,0.23419128
51460,0.13769865
51461,0.21699063
51462,0.3865353
51463,0.38650438
51464,0.17279169
51465,0.23265363
51466,-0.107718684
51467,0.14149763
51468,0.014014859
51469,0.19112588
51470,0.22374244
51471,0.35663012
51472,0.1117696
51473,0.10932281
51474,0.11104293
51475,0.20770125
51476,0.09355076
51477,0.15998384
51478,0.262096
51479,0.4543912
51480,0.24531706
51481,0.43417612
51482,-0.06377527
51483,0.17587782
51484,0.50426537
51485,0.26943862
51486,0.11896644
51487,0.4559079
51488,0.28150892
51489,0.4307272
51490,0.40446505
51491,0.25480297
51492,0.27721176
51493,0.2868334
51494,0.28442895
51495,0.22760692
51496,0.3090797
51497,0.23584852
51498,0.18983006
51499,0.2681325
51500,0.18440942
51501,0.25027847
51502,0.20001984
51503,0.4214536
51504,0.3922993
51505,0.4168142
51506,0.4956954
51507,0.25047076
51508,0.13994461
51509,0.32792428
51510,0.2358105
51511,0.35288903
51512,0.2955563
51513,-0.1318212
51514,0.18409541
51515,0.26233009
51516,0.29726687
51517,0.20588407
51518,0.05264962
51519,0.21277092
51520,0.2682768
51521,0.16023737
51522,0.29087105
51523,0.2608286
51524,0.30741388
51525,0.084947966
51526,0.20719908
51527,0.13852267
51528,0.28897047
51529,0.058904305
51530,0.22811222
51531,0.04950153
51532,0.19714072
51533,0.15326573
51534,0.17526843
51535,0.2926942
51536,0.6398825
51537,0.19925584
51538,0.22458045
51539,0.24394056
51540,0.051207528
51541,0.31948695
51542,0.40621743
51543,0.2677171
51544,0.25341168
51545,0.6949157
51546,0.26886654
51547,0.29736632
51548,0.21080896
51549,0.48815304
51550,0.17908372
51551,0.23744918
51552,0.20997354
51553,0.084565744
51554,0.1592804
51555,0.47113255
51556,0.26792985
51557,-0.013905801
51558,0.31639677
51559,0.37644523
51560,0.32198715
51561,0.18780461
51562,0.25500128
51563,0.20900087
51564,0.2260863
51565,0.30215046
51566,0.33214965
51567,0.26162204
51568,0.26625535
51569,0.09524974
51570,0.22572392
51571,0.17319389
51572,0.2640822
51573,0.20042078
51574,0.2051919
51575,0.30704272
51576,0.17687345
51577,0.29154718
51578,0.5489464
51579,0.15105821
51580,0.6931195
51581,0.19701901
51582,0.1994377
51583,0.069913946
51584,0.24181306
51585,0.29943472
51586,0.22873388
51587,0.3476095
51588,0.41542304
51589,0.2653953
51590,0.3070559
51591,0.15945931
51592,0.33616814
51593,0.055554375
51594,0.2976003
51595,0.05017009
51596,0.30011928
51597,0.25832117
51598,0.33769685
51599,0.122204036
51600,0.15960339
51601,0.32236427
51602,0.20106898
51603,0.2577393
51604,0.13139115
51605,0.23354751
51606,0.22365986
51607,0.30179468
51608,0.55342394
51609,0.017296162
51610,0.49610415
51611,0.32914215
51612,0.38280582
51613,0.28808296
51614,0.27490208
51615,0.2320623
51616,0.14738597
51617,0.3153661
51618,0.26400024
51619,0.24176702
51620,0.32087228
51621,0.278056
51622,0.37789434
51623,0.19404002
51624,0.23318973
51625,0.14068085
51626,0.19932258
51627,0.39349052
51628,0.28337637
51629,0.24251764
51630,0.23414457
51631,0.19980654
51632,0.31992906
51633,0.22817172
51634,0.26127562
51635,0.10182989
51636,0.3544759
51637,0.6069445
51638,0.33174947
51639,0.35096034
51640,0.26326403
51641,0.24922211
51642,0.37891272
51643,0.25899252
51644,0.24615882
51645,0.2389009
51646,0.41061303
51647,0.16503091
51648,0.1513021
51649,0.3479223
51650,0.3039474
51651,0.066618524
51652,0.17296499
51653,0.5642134
51654,0.20368004
51655,0.3253602
51656,0.20993744
51657,0.28244236
51658,0.2516718
51659,-0.037379008
51660,0.22324912
51661,0.2636282
51662,0.34970325
51663,0.25749272
51664,0.26767135
51665,0.12620056
51666,0.394635
51667,0.13363245
51668,0.06822944
51669,0.35559022
51670,0.08214753
51671,0.38245246
51672,0.34285435
51673,0.2369969
51674,0.27880064
51675,0.25737372
51676,0.27279547
51677,-0.044058938
51678,0.081698485
51679,0.34223935
51680,0.23560561
51681,0.20015286
51682,0.19666813
51683,0.22685608
51684,0.28698245
51685,0.28247312
51686,0.25425947
51687,0.06320886
51688,0.25094157
51689,0.3920381
51690,0.24163651
51691,0.30067447
51692,0.15454674
51693,0.44475493
51694,0.41630715
51695,0.38697898
51696,0.35289744
51697,0.27552035
51698,0.2204919
51699,0.08233735
51700,0.3882784
51701,0.32257855
51702,0.45512518
51703,0.42665336
51704,0.14260316
51705,0.26088357
51706,0.37240726
51707,0.19364789
51708,0.107800625
51709,0.001083816
51710,0.074690334
51711,0.29517436
51712,0.27926642
51713,0.21830262
51714,0.16546497
51715,0.34852135
51716,0.30864367
51717,0.23011266
51718,0.2411209
51719,0.1919624
51720,0.68027854
51721,0.26599264
51722,0.24731368
51723,0.27905303
51724,0.058792945
51725,0.03491969
51726,0.13903114
51727,0.2381337
51728,0.26726505
51729,0.025880052
51730,0.2253321
51731,0.25380972
51732,0.1638339
51733,0.15799007
51734,0.3426635
51735,0.3549531
51736,0.27901953
51737,0.26237997
51738,0.27959576
51739,0.9883789
51740,0.3907539
51741,0.27966103
51742,0.47347787
51743,0.45397457
51744,0.06875624
51745,0.3352715
51746,0.18066305
51747,0.10937529
51748,0.3209366
51749,-0.0042149397
51750,0.25235
51751,0.035271965
51752,0.3065672
51753,0.21490784
51754,0.3098273
51755,0.073022895
51756,0.34333816
51757,0.32247677
51758,0.3553764
51759,0.36462694
51760,0.3951596
51761,0.24741066
51762,0.30399895
51763,0.29341963
51764,0.24094725
51765,0.30370185
51766,0.18852691
51767,0.24374384
51768,0.3558745
51769,0.20088412
51770,0.36574745
51771,0.3216886
51772,0.25785345
51773,0.17701612
51774,0.24636234
51775,0.20780249
51776,0.23765445
51777,0.41551313
51778,0.31943166
51779,0.38315785
51780,0.2692986
51781,0.29852244
51782,0.18642488
51783,0.36204547
51784,0.21279664
51785,0.23547201
51786,0.24269359
51787,0.17441607
51788,0.27910742
51789,0.22283083
51790,0.20785598
51791,0.21769342
51792,0.08815877
51793,0.22158006
51794,0.14027122
51795,0.257572
51796,0.23048593
51797,0.23917831
51798,0.31947035
51799,0.13537037
51800,0.18339369
51801,0.082014635
51802,0.29361084
51803,0.2961245
51804,0.24105726
51805,0.23743567
51806,0.31105596
51807,0.19862269
51808,0.2586647
51809,0.16407168
51810,0.28788823
51811,0.25865826
51812,0.2590521
51813,0.17594466
51814,0.2712266
51815,0.19091389
51816,0.4408468
51817,0.14416617
51818,0.07439135
51819,0.29628927
51820,0.0029186406
51821,0.28654054
51822,0.21850854
51823,0.45561826
51824,0.034376662
51825,0.2980082
51826,0.2724199
51827,0.10726577
51828,0.2819594
51829,0.31430575
51830,0.028117977
51831,0.2090754
51832,0.20256004
51833,0.21985659
51834,0.24141906
51835,0.122955985
51836,0.2696257
51837,0.084637076
51838,0.050070338
51839,0.133949
51840,0.3460198
51841,0.31049195
51842,0.18005008
51843,0.09315108
51844,0.43037587
51845,0.09205429
51846,0.387204
51847,0.08864147
51848,0.2992714
51849,0.4745206
51850,0.15122372
51851,0.33039397
51852,0.20045054
51853,0.22135812
51854,0.3571516
51855,0.31460705
51856,0.10570392
51857,0.23969768
51858,0.6807768
51859,0.14963695
51860,0.12102784
51861,0.25426865
51862,0.22229265
51863,0.092647105
51864,0.17333904
51865,0.18181688
51866,0.28906
51867,0.24167854
51868,0.28731743
51869,0.07666827
51870,0.2761559
51871,0.12656839
51872,0.3039456
51873,0.24557671
51874,0.18133149
51875,0.27127835
51876,0.40093863
51877,0.26856005
51878,0.3931199
51879,0.3429684
51880,0.2579514
51881,0.28256485
51882,0.23615542
51883,0.21438272
51884,0.17088741
51885,0.23418692
51886,0.19806655
51887,0.18798977
51888,0.4879582
51889,0.11902468
51890,0.22429933
51891,0.40070853
51892,0.07225827
51893,0.17036723
51894,0.2542869
51895,0.15531659
51896,0.21421713
51897,0.15413463
51898,0.27010977
51899,0.18932517
51900,0.31372333
51901,0.3296632
51902,0.07917299
51903,0.3565673
51904,0.1948027
51905,0.51940376
51906,0.34471166
51907,0.09920608
51908,0.23899691
51909,0.13095278
51910,0.29249582
51911,0.17975953
51912,0.09558992
51913,0.18452357
51914,0.36890545
51915,0.40591073
51916,0.0039131767
51917,0.22502881
51918,0.17598212
51919,0.16452503
51920,0.3298103
51921,0.2064734
51922,-0.07299064
51923,0.19686575
51924,0.17828846
51925,0.32274133
51926,0.2493086
51927,0.28859556
51928,0.3098726
51929,0.091202535
51930,0.21036246
51931,0.26540774
51932,0.281643
51933,0.28863287
51934,0.2860184
51935,0.26761892
51936,0.10146577
51937,0.21174501
51938,0.1828345
51939,0.5470394
51940,0.10567213
51941,0.16211787
51942,0.37861058
51943,0.19468306
51944,0.16879152
51945,0.2551625
51946,0.039191276
51947,0.4316785
51948,0.46147987
51949,0.3853141
51950,-0.006935332
51951,0.12554288
51952,0.25752497
51953,0.23549335
51954,0.19171353
51955,0.23089483
51956,0.4522243
51957,0.34145942
51958,0.22718216
51959,0.13690242
51960,-0.035468843
51961,0.30023193
51962,0.6362074
51963,0.1125317
51964,0.27646083
51965,0.13933843
51966,0.3149412
51967,0.42714947
51968,0.47099125
51969,-0.0063357186
51970,0.20476513
51971,0.15887474
51972,0.5543148
51973,0.16155362
51974,0.3348929
51975,0.089327216
51976,0.28436095
51977,0.20154177
51978,0.33625528
51979,0.56291366
51980,0.58613044
51981,0.67626745
51982,0.26128
51983,0.30815408
51984,0.24185346
51985,-0.050177023
51986,0.30619657
51987,-0.05954256
51988,0.2642341
51989,0.37711865
51990,0.27285635
51991,0.2711006
51992,0.18999246
51993,0.61051375
51994,0.15210435
51995,0.3391244
51996,0.39306208
51997,0.32042664
51998,0.2818149
51999,0.04865023
52000,0.2730506
52001,0.06814779
52002,0.34861976
52003,0.24480104
52004,0.28483102
52005,0.34470296
52006,0.1566473
52007,0.22882503
52008,0.15127972
52009,0.3424058
52010,0.19167751
52011,0.25565088
52012,0.24328843
52013,0.27882752
52014,0.105262816
52015,0.2483612
52016,0.36179844
52017,0.1341845
52018,0.45600545
52019,0.12075453
52020,0.23833516
52021,0.34860316
52022,0.10974163
52023,0.13902538
52024,0.32683393
52025,0.21030569
52026,0.27654517
52027,0.2617167
52028,0.23697668
52029,0.2633041
52030,0.104332365
52031,0.25237083
52032,0.26523575
52033,0.4128945
52034,0.2311361
52035,0.31444398
52036,0.3096038
52037,0.22584401
52038,0.021849569
52039,0.2065103
52040,0.19502364
52041,0.3102202
52042,0.19649011
52043,0.13449743
52044,0.24527785
52045,0.37551242
52046,0.35915887
52047,0.04824851
52048,0.26675898
52049,0.29961482
52050,0.37935182
52051,0.24604797
52052,0.34914774
52053,0.09298921
52054,0.123953566
52055,0.36739486
52056,0.18038495
52057,0.0692776
52058,0.14534143
52059,0.12282445
52060,-0.001546641
52061,0.36440957
52062,0.3744991
52063,0.3644645
52064,0.24754064
52065,0.27622876
52066,0.23185712
52067,0.22873668
52068,0.27667502
52069,0.42880982
52070,0.22050244
52071,0.42057973
52072,0.37559828
52073,0.2808375
52074,-0.0013839842
52075,0.27836978
52076,0.0164493
52077,0.23848704
52078,0.23070924
52079,0.17670035
52080,0.0065792874
52081,0.24874885
52082,0.19980492
52083,0.28656563
52084,0.35938993
52085,0.23316023
52086,0.22143878
52087,0.22526835
52088,0.28207904
52089,0.03349673
52090,0.34630623
52091,0.2208997
52092,0.2318418
52093,0.28087842
52094,-0.042626984
52095,0.20074956
52096,0.116475895
52097,0.26192534
52098,0.3692354
52099,0.47715896
52100,0.23338588
52101,0.2656917
52102,0.032053523
52103,0.32267678
52104,0.65723115
52105,0.47527987
52106,0.10243844
52107,0.29323635
52108,0.36180425
52109,0.22100712
52110,0.1847879
52111,0.28100553
52112,0.46434206
52113,0.16342583
52114,0.16011366
52115,0.20537813
52116,0.24749988
52117,0.3364828
52118,0.23742066
52119,0.09543505
52120,0.40886238
52121,0.32612395
52122,0.12594041
52123,0.18783857
52124,0.35271907
52125,0.14024778
52126,0.19560526
52127,0.1409064
52128,0.12946385
52129,0.3406618
52130,0.29257807
52131,0.051034745
52132,0.28276688
52133,0.3277709
52134,0.22834347
52135,0.2809809
52136,0.26931572
52137,0.47406575
52138,0.1882124
52139,0.21454298
52140,0.074465685
52141,0.43335897
52142,0.03946273
52143,0.16648261
52144,0.30382836
52145,0.21081182
52146,0.20725207
52147,0.22786498
52148,0.08582825
52149,0.17144601
52150,0.2852053
52151,0.28193873
52152,0.16982451
52153,0.1859196
52154,0.28374195
52155,0.09085578
52156,0.14999239
52157,0.24611266
52158,0.17796566
52159,0.25918898
52160,0.21344848
52161,0.34176996
52162,0.27928123
52163,0.16907193
52164,0.23625872
52165,0.08844482
52166,0.05819298
52167,0.31805384
52168,0.22989017
52169,0.34705478
52170,0.25650373
52171,0.34986803
52172,0.25938043
52173,0.14722037
52174,0.20463724
52175,0.31117862
52176,0.31021264
52177,0.22110428
52178,0.31299338
52179,0.3716179
52180,0.23444289
52181,0.24681202
52182,0.27379012
52183,0.22343887
52184,0.60962075
52185,0.3671883
52186,0.25075108
52187,0.22707978
52188,0.3526416
52189,0.25897682
52190,0.17789298
52191,0.26537424
52192,0.08459844
52193,0.2494528
52194,0.24296303
52195,0.21391533
52196,0.3761512
52197,0.21894091
52198,-0.09160872
52199,0.054456577
52200,0.27871975
52201,0.15594576
52202,0.35230204
52203,0.2580706
52204,0.20865367
52205,0.22514214
52206,0.23850286
52207,0.06537486
52208,0.2754309
52209,0.2224131
52210,0.42818415
52211,0.1617977
52212,0.20679863
52213,0.5964483
52214,0.15358384
52215,0.2780632
52216,0.12880857
52217,0.17958674
52218,0.061209533
52219,0.33926323
52220,0.27450687
52221,0.19595742
52222,0.3499024
52223,0.34984756
52224,0.24722068
52225,0.18045448
52226,0.23236763
52227,0.3778808
52228,0.08837783
52229,0.26903033
52230,0.10866448
52231,0.22565559
52232,0.2052048
52233,0.14711636
52234,0.2134195
52235,0.29973346
52236,0.28931597
52237,0.22778802
52238,0.5636746
52239,0.10061457
52240,0.26650938
52241,0.24454197
52242,0.23960522
52243,0.20757553
52244,0.32745323
52245,0.29336944
52246,0.13971612
52247,0.36360475
52248,0.32092202
52249,0.23361328
52250,0.14826152
52251,0.43483743
52252,0.3950619
52253,0.00028946382
52254,0.0818084
52255,0.029865472
52256,0.34370622
52257,-0.03701568
52258,0.17563856
52259,0.5296014
52260,0.085520126
52261,0.26959667
52262,0.2131408
52263,0.21554647
52264,0.22984114
52265,0.34286302
52266,0.35880816
52267,0.28504297
52268,0.44152495
52269,0.2193477
52270,0.23104633
52271,0.23111895
52272,0.483568
52273,0.061220244
52274,0.14375702
52275,0.35539493
52276,0.33400327
52277,0.023361051
52278,0.34142837
52279,0.19108063
52280,0.19442122
52281,0.25738838
52282,-0.035341874
52283,0.24738552
52284,0.38541186
52285,-0.016051041
52286,0.29425916
52287,0.2960252
52288,0.37945917
52289,0.21280913
52290,0.10918221
52291,0.18338251
52292,0.06332526
52293,0.1813789
52294,0.42411438
52295,0.24262989
52296,0.27527174
52297,0.2155224
52298,0.1631824
52299,0.40779734
52300,0.30552453
52301,0.030475846
52302,0.089416325
52303,0.30128613
52304,-0.030256525
52305,0.15236908
52306,0.09911164
52307,0.19599333
52308,0.081799805
52309,0.10636287
52310,0.26178327
52311,0.22676055
52312,0.3394812
52313,0.47565863
52314,0.3247017
52315,0.25455067
52316,0.12810586
52317,0.17503665
52318,0.26074776
52319,0.10610343
52320,0.34518132
52321,0.49414384
52322,0.1267163
52323,-0.012973263
52324,0.2177035
52325,0.24254104
52326,0.14958496
52327,0.35989982
52328,0.37542656
52329,0.25058368
52330,0.37856743
52331,0.35576972
52332,-0.084247485
52333,0.18473527
52334,0.1691278
52335,0.1580767
52336,0.28061965
52337,0.45970902
52338,0.3513167
52339,0.22196545
52340,0.06471477
52341,0.2350304
52342,0.12672624
52343,0.01682626
52344,0.03479419
52345,0.2485409
52346,0.097522125
52347,-0.075738765
52348,0.23408063
52349,0.27200714
52350,0.20648384
52351,0.35834458
52352,0.07463606
52353,0.041842613
52354,0.16182569
52355,0.22678034
52356,0.30011317
52357,0.21123439
52358,0.114064015
52359,0.23973309
52360,0.25731018
52361,0.19928014
52362,0.60098773
52363,0.3027634
52364,0.24236128
52365,0.126635
52366,0.399836
52367,0.13873288
52368,0.27513805
52369,0.2210147
52370,0.13131109
52371,0.23921841
52372,0.3501575
52373,0.29825047
52374,0.14839126
52375,0.33124506
52376,0.20676431
52377,0.009040015
52378,0.37134066
52379,0.35436326
52380,0.053985585
52381,0.18488297
52382,0.34697205
52383,0.035285197
52384,0.20247601
52385,0.33751142
52386,0.26269957
52387,0.023085644
52388,0.23229378
52389,0.1592982
52390,0.2876309
52391,0.27401438
52392,0.22656892
52393,0.233653
52394,0.2520988
52395,0.15898475
52396,0.8319081
52397,0.06122596
52398,0.16715412
52399,0.211389
52400,0.45201498
52401,0.30581018
52402,0.26191092
52403,0.106850564
52404,0.22572108
52405,0.28050366
52406,0.30002797
52407,0.33516783
52408,0.26132205
52409,0.30590555
52410,0.55057156
52411,0.057240926
52412,0.18297419
52413,0.21625043
52414,0.29009914
52415,0.25487748
52416,0.04572144
52417,0.22615659
52418,0.03296033
52419,0.2849219
52420,0.078039296
52421,0.17583561
52422,0.4503655
52423,0.37263164
52424,0.087436974
52425,0.392575
52426,0.3573642
52427,0.18046485
52428,0.23060893
52429,0.074848205
52430,0.2867493
52431,0.30625233
52432,0.37447008
52433,0.21899563
